JOB_TITLE,WORKSITE_STATE,PW_WAGE_LEVEL,PREVAILING_WAGE
ELECTRICAL ENGINEER,,,0.00
MANAGER APPLICATIONS DEVELOPMENT (20012.1849),,,0.00
ASSOCIATE SPECIALIST TECHNOLOGY,,,0.00
DEVELOPER,,,0.00
"SOFTWARE DEVELOPER, APPLICATIONS",,,0.00
"SENIOR MANAGER, PROGRAM APPLICATION MANAGEMENT",,,0.00
SENIOR BRAND MANAGER,,,0.00
TAX SENIOR,,,0.00
DEVELOPER SENIOR,,,0.00
SOFTWARE DEVELOPER,,,0.00
"SR. EMBEDDED SOFTWARE ENGINEER, ML PLATFORM",,,0.00
ASSOCIATE ATTORNEY,,,0.00
SOFTWARE DEVELOPER,,,0.00
SOFTWARE DEVELOPER/ JAVA,,,0.00
SENIOR SOFTWARE DEVELOPMENT ENGINEER,,,0.00
IT QUALITY CONTROL ANALYST SENIOR,,,0.00
PRESIDENT AND CHIEF EXECUTIVE OFFICER,,,0.00
"TECHNICAL CONSULTANT, SALESFORCE SOLUTIONS",,,0.00
"SOFTWARE DEVELOPER, APPLICATIONS",,,0.00
"SENIOR DIRECTOR, SOLUTIONS CONSULTANTS",,,0.00
TECHNICAL LEAD,,,0.00
SOFTWARE DEVELOPER,,,0.00
SOFTWARE ENGINEER,,,0.00
DIETICIAN CLINICAL REGISTERED,FL,,"51,459.00"
JAPANESE ELEMENTARY TEACHER,,,0.00
"SENIOR MANAGER, SOFTWARE ENGINEERING IN TEST",,,0.00
SENIOR SOFTWARE DEVELOPER,,,0.00
SOFTWARE ENGINEER,,,0.00
MECHANICAL ENGINEER II,,,0.00
SENIOR SOFTWARE ENGINEER,GA,Level IV,"125,320.00"
ETL DEVELOPER,,,0.00
SOFTWARE DEVELOPER,,,0.00
INDUSTRIAL ENGINEER,,,0.00
SR IT SAP PROGRAM ANALYST,,,0.00
FOOD SAFETY AUDITOR,,,0.00
PREDICTIVE ANALYST II,OH,Level II,"66,872.00"
SALESFORCE DEVELOPER,,,0.00
MARKET RESEARCH ANALYST,,,0.00
ENGINEERING MANAGER,,,0.00
DIRECTOR OF ENGINEERING,,,0.00
SOFTWARE DEVELOPER,,,0.00
SOFTWARE DEVELOPER,,,0.00
SENIOR SOFTWARE DEVELOPMENT ENGINEER,,,0.00
SENIOR - SYSTEM ENGINEER,,,0.00
"APPLICATION DEVELOPER, IT APP DEVELOPMENT",TX,,"85,467.00"
SYSTEM ENGINEER,,,0.00
INDUSTRIAL ENGINEER,,,0.00
COMPUTER SYSTEMS ANALYST,,,0.00
MERCHANDISE COORDINATOR/SALES ASSISTANT,NY,,"23,504.00"
PROFESSIONAL - SOFTWARE ENGINEER,,,0.00
SYSTEMS ENGINEER,,,0.00
SOFTWARE ENGINEER,,,0.00
PRINCIPAL CONSULTANT,TX,,"77,189.00"
COMPUTER SYSTEMS ENGINEER,,,0.00
SENIOR ANALYST,,,0.00
SENIOR HEALTHCARE SYSTEMS ANALSYT,,,0.00
LEAD DEVELOPER,,,0.00
DATA ANALYST,,,0.00
USER INTERFACE DESIGNER,,,0.00
SOFTWARE DEVELOPER,,,0.00
CREATIVE SPECIALIST,,,0.00
SOFTWARE DEVELOPER,,,0.00
"SENIOR MANAGER, PARTNERSHIP SOLUTIONS",,,0.00
SYSTEMS ARCHITECT ENGINEER,,,0.00
POSTDOCTORAL RESEARCHER,,,0.00
.NET SOFTWARE DEVELOPER,,,0.00
PHYSICAL THERAPIST,,,0.00
RELEASE ENGINEER,,,0.00
MANAGER-SOFTWARE/SOFTWARE DEVELOPER,,,0.00
APPLICATIONS SYSTEMS ENGINEER,,,0.00
IBM DATASTAGE DEVELOPER,,,0.00
ETL DEVELOPER,,,0.00
IT PROGRAM MANAGER,,,0.00
PROGRAM ANALYST,,,0.00
MECHANICAL LEAD ENGINEER,,,0.00
BUSINESS SYSTEMS ANALYST,,,0.00
PRINCIPAL - SYSTEM ARCHITECT,,,0.00
POSTDOCTORAL RESEARCH ASSOCIATE,,,0.00
DATABASE ADMINISTRATOR,,,0.00
SR. APPLICATIONS SYSTEMS ANALYST/PROGRAMMER,,,0.00
SENIOR MECHANICAL ENGINEER II (1892.52),,,0.00
GRAPHICS HARDWARE ENGINEER,,,0.00
TECHNICAL LEAD,,,0.00
SYSTEM VALIDATION ENGINEER,,,0.00
ASSOCIATE TECHNICAL SERVICES MGR.,,,0.00
SOLUTION CONSULTANT,,,0.00
DIRECTOR DATA SCIENCE,,,0.00
SOFTWARE ENGINEER 3,,,0.00
"MANAGER, APPLICATION AND DATA SUPPORT",,,0.00
SENIOR SOLUTION ARCHITECT,,,0.00
SENIOR-SYSTEM ENGINEER,,,0.00
NETWORK SYSTEMS ADMINISTRATOR,,,0.00
APPLICATION DEVELOPER,,,0.00
DIRECTOR EU ANALYTICS,,,0.00
IT CONSULTING DATABASE ADMINISTRATOR,,,0.00
SAP SECURITY CONSULTANT,,,0.00
GLOBAL OPERATIONS FP&A MANAGER,,,0.00
DIRECTOR OF GROWTH,,,0.00
SENIOR SOFTWARE ENGINEER,,,0.00
"APPLICATION DEVELOPER, IT APP DEVELOPMENT",,,0.00
SENIOR PRODUCT MANAGER,,,0.00
ALLIANCE/PARTNER SPECIALIST,,,0.00
SOFTWARE ENGINEERING MANAGER,,,0.00
SOFTWARE ENGINEER 1615.25700,,,0.00
EDI INTEGRATION AND SUPPORT SPECIALIST,,,0.00
PHYSICAL THERAPIST,,,0.00
SOFTWARE DEVELOPER,,,0.00
SOFTWARE ARCHITECT,,,0.00
SR. DIRECTOR,,,0.00
QA ANALYST,NC,,"78,978.00"
IT SPECIALIST,,,0.00
SOFTWARE DEVELOPER,,,0.00
IT PROJECT MANAGER 3,,,0.00
RESEARCH ASSOCIATE,,,0.00
SOFTWARE DEVELOPER,,,0.00
ASSISTANT PROFESSOR,,,0.00
SALES FORCE CONSULTANT,,,0.00
PRODUCT SYSTEM MANAGER,,,0.00
SENIOR DATABASE ENGINEER,,,0.00
FULL STACK DEVELOPER,,,0.00
ASSISTANT FACULTY ASSOCIATE,,,0.00
POWER BI DEVELOPER,,,0.00
INDUSTRIAL ENGINEER,MI,Level IV,"108,222.00"
RESEARCH ASSISTANT II,,,0.00
APPLICATION DEVELOPER,,,0.00
SOFTWARE ENGINEER,,,0.00
BUSINESS INTELLIGENCE ANALYST,,,0.00
STATISTICAL PROGRAMMER II,,,0.00
DB ARCHITECT 4,,,0.00
SYSTEMS ANALYST,,,0.00
SOFTWARE DEVELOPER,,,0.00
SOFTWARE DEVELOPER,,,0.00
ORACLE FORMS AND REPORTS DEVELOPER,,,0.00
"SENIOR ANALYST, FINANCIAL REPORTING",,,0.00
ASSOCIATE IT ARCHITECT DIR,,,0.00
HOSPITALIST,,,0.00
SR. DATA ANALYST,,,0.00
FRONT-END ENGINEER,,,0.00
SOFTWARE ENGINEER (HW & SYS ENG),,,0.00
SOFTWARE ENGINEER,,,0.00
"SOFTWARE DEVELOPERS, APPLICATIONS",,,0.00
NETWORK ARCHITECT,,,0.00
SENIOR ETL DEVELOPER,,,0.00
CLINICAL RESIDENT,,,0.00
QA AUTOMATION ENGINEER,,,0.00
SENIOR TECHNICAL CONSULTANT,,,0.00
ASSOCIATE TEST MANAGER,,,0.00
PROCESS ENGINEER,,,0.00
PLANNER/BUYER,,,0.00
PRODUCT MANAGER - DATA SCIENCES,,,0.00
PRODUCT MANAGER,,,0.00
APPLICATION DEVELOPER,,,0.00
MECHANICAL DESIGN ENGINEER,,,0.00
BUSINESS ANALYST,,,0.00
SENIOR ENGINEER II,,,0.00
UI DESIGNER,,,0.00
SOFTWARE DEVELOPER,,,0.00
NETWORK ARCHITECT - TELEPRESENCE,,,0.00
SR. PROJECT MANAGER,,,0.00
MATHEMATICS MIDDLE SCHOOL TEACHER,,,0.00
MONTESSORI HEAD TEACHER,,,0.00
INSTRUCTOR,,,0.00
MONTESSORI HEAD TEACHER,,,0.00
SR. DEVOPS ENGINEET,,,0.00
SOFTWARE DEVELOPER,,,0.00
ELECTRICAL SENIOR ENGINEER,,,0.00
INTERN CONSULTANT,,,0.00
BUSINESS SYSTEMS ANALYST,,,0.00
REGULATORY AFFAIRS SPECIALIST,,,0.00
SOFTWARE DEVELOPER,,,0.00
SOFTWARE DEVELOPER,,,0.00
SOFTWARE DEVELOPER,,,0.00
CHIEF EXECUTIVE OFFICER,,,0.00
"SOFTWARE ENGINEER, SENIOR",,,0.00
SENIOR SOFTWARE ENGINEER,,,0.00
SOFTWARE DEVELOPER,,,0.00
SENIOR SOFTWARE ENGINEER,,,0.00
DIRECTOR OF HR CONSULTING - IT SECTOR PARTNERSHIP,,,0.00
"SENIOR ENGINEER, SOFTWARE",,,0.00
TECHNICAL CONSULTANT,,,0.00
POSTDOCTORAL RESEARCHER,,,0.00
RCA ENGINEER,,,0.00
DEVELOPER,,,0.00
FULL STACK DEVELOPER,,,0.00
SOFTWARE DEVELOPER,,,0.00
ARCHITECT,,,0.00
POSTDOCTORAL ASSOCIATE,,,0.00
SENIOR AUTOMATION ENGINEER,,,0.00
SR. SOFTWARE ENGINEER,,,0.00
CORE ELECTRICAL ENGINEER,,,0.00
SENIOR PROFESSIONAL PROGRAMMER ANALYST,,,0.00
PROGRAMMER ANALYST (PL SQL DEVELOPER),,,0.00
DATA SCIENTIST,,,0.00
SOFTWARE ENGINEER 1615.44139,,,0.00
SOFTWARE ENGINEER 1615.29249,,,0.00
JAVA DEVELOPER,,,0.00
SAP HYBRIS DEVELOPER,,,0.00
HARDWARE DEVELOPMENT ENGINEER,,,0.00
SENIOR SOFTWARE ENGINEER,,,0.00
LEAD SOFTWARE ENGINEER,,,0.00
SENIOR SALESFORCE MARKETING CLOUD DEVELOPER,,,0.00
SOFTWARE DEVELOPER/APPLICATION SYSTEMS ENGINEER,,,0.00
FINANCIAL QUANTITATIVE ANALYSTS,,,0.00
MANAGEMENT ANALYSTS,,,0.00
QUALITY ASSURANCE (QA) ENGINEER,,,0.00
COMPUTER SYSTEMS ANALYSTS,,,0.00
SYSTEM ANALYST JC65,,,0.00
"COMPUTER OCCUPATIONS, ALL OTHER",,,0.00
DATA ENGINEER,,,0.00
STAFF MEDICAL TECHNOLOGIST,,,0.00
IT PROJECT MANAGER 3,,,0.00
MANAGEMENT ANALYST,,,0.00
SCIENTIST II,,,0.00
IT PROJECT MANAGER 3,,,0.00
DERIVATIVES TRADER,,,0.00
PROGRAMMER ANALYST,,,0.00
COMPUTER PROGRAMMER,,,0.00
GENERAL DENTIST,,,0.00
POSTDOCTORAL ASSOCIATE,,,0.00
SOFTWARE ENGINEER,,,0.00
SENIOR SOFTWARE DEVELOPER,,,0.00
APPLICATION DEVELOPER,,,0.00
DATABASE ADMINISTRATOR,,,0.00
SALES FORCE CONSULTANT,,,0.00
SOFTWARE ENGINEER,,,0.00
"CONSULTANT, SALES OPERATIONS",,,0.00
COMPUTER SYSTEMS ARCHITECT,,,0.00
"MTS 1, SOFTWARE ENGINEER",,,0.00
ELEMENTARY BILINGUAL/ESL TEACHER,,,0.00
BUSINESS ANALYST (SAP),,,0.00
PROJECT MANAGER,,,0.00
ASSOCIATE SENIOR SOFTWARE ENGINEER,,,0.00
CONCEPT ARTIST,,,0.00
SENIOR-DATA ANALYSIS,,,0.00
BUSINESS CONSULTANT,,,0.00
DEVOPS CONSULTANT,,,0.00
DIGITAL EXPERT,,,0.00
ENGINEER / SCIENTIST II,,,0.00
FINANCIAL QUANTITATIVE ANALYSTS,,,0.00
FINANCIAL QUANTITATIVE ANALYSTS,,,0.00
FINANCIAL QUANTITATIVE ANALYSTS,,,0.00
FINANCIAL QUANTITATIVE ANALYSTS,,,0.00
FINANCIAL QUANTITATIVE ANALYSTS,,,0.00
ANALYTICS CONSULTANT,,,0.00
POSTDOCTORAL FELLOW RESEARCH ASSOCIATE,,,0.00
PATHOLOGIST,,,0.00
PHYSICAL THERAPIST,,,0.00
CONTENT SERVICE MANAGER,,,0.00
ACCOUNTANT,,,0.00
RESEARCH SPECIALIST II,CA,Level II,"52,749.00"
SENIOR SOFTWARE ENGINEER,,,0.00
ADJUNCT LECTURER,,,0.00
TECHNICAL ARCHITECT,,,0.00
IT PROJECT MANAGER 3,,,0.00
DESIGNER,,,0.00
ALGORITHM ENGINEER,,,0.00
TELEMATICS EMBEDDED MODEM SYSTEM ENGINEER,,,0.00
RESEARCH SCIENTIST,,,0.00
COMPUTER SYSTEMS ENGINEER 2,,,0.00
DATA ANALYST,MI,Level II,"61,048.00"
COMPLETION ENGINEER,,,0.00
SHAREPOINT DEVELOPER,,,0.00
SENIOR CONSULTANT,,,0.00
VALIDATION LEAD,,,0.00
INFORMATION SECURITY ENGINEER,,,0.00
BUSINESS ANALYST,,,0.00
SENIOR SOFTWARE DEVELOPER,,,0.00
SOFTWARE ENGINEER QA,,,0.00
DEVOPS ENGINEER,,,0.00
"VICE PRESIDENT, GLOBAL COMMUNICATIONS",,,0.00
SOFTWARE DEVELOPER,,,0.00
SAP APO CONSULTANT,,,0.00
SENIOR SOFTWARE ENGINEER,,,0.00
SOFTWARE TEST ENGINEER II,,,0.00
SOFTWARE DEVELOPER IN TEST,,,0.00
ADOBE LIVECYCLE DEVELOPER,,,0.00
SOFTWARE TEST ENGINEER,,,0.00
SR. SOFTWARE QUALITY ASSURANCE ANALYST,,,0.00
VICE PRESIDENT,,,0.00
DEVOPS ENGINEER,,,0.00
SR SOFTWARE ENGINEER,,,0.00
PHYSICIAN,,,0.00
ASSOCIATE ATTORNEY,,,0.00
SENIOR CONSULTANT,,,0.00
SOLUTION DELIVERY CONSULTANT,CA,Level IV,"134,576.00"
CLINICAL SPECIALIST III,,,0.00
POSTDOCTORAL RESEARCH SCIENTIST,,,0.00
"RESEARCH LABORATORY TECHNICIA, SENIOR",VT,Level II,"41,662.00"
SOFTWARE ENGINEER 1615.25541,,,0.00
STAFF SOFTWARE ENGINEER,,,0.00
LEAD DATABASE DEVELOPER,,,0.00
COMPUTER SYSTEMS ANALYST,,,0.00
TECHNICAL LEAD,,,0.00
TECHNICAL LEAD,,,0.00
TECHNICAL LEAD,,,0.00
ASSOCIATE DIRECTOR JC40,,,0.00
SOFTWARE ARCHITECT,,,0.00
SOFTWARE ENGINEER 1615.38607,,,0.00
SOFTWARE ENGINEER,,,0.00
COMPUTER SYSTEMS ENGINEER 2,,,0.00
FINANCIAL ANALYSIS MANAGER,,,0.00
NETWORK AND COMPUTER SYSTEMS ADMINISTRATOR,,,0.00
SR SPECIALIST - APP/PROD SUPPORT,,,0.00
PRINCIPLE ENGINEER,,,0.00
ACCOUNTANT,,,0.00
SOFTWARE DEVELOPER,,,0.00
ACCOUNTANT,,,0.00
ASSISTANT PROFESSOR,NC,,"38,646.00"
SENIOR DW/BI ANALYST,,,0.00
TEST ENGINEERING MANAGER,,,0.00
BUSINESS  ANALYST,,,0.00
SOFTWARE DEVELOPER,,,0.00
SOFTWARE SENIOR DESIGN ENGINEER 1,,,0.00
DATASTAGE DEVELOPER,,,0.00
APPLICATION SUPPORT ENGINEER,,,0.00
SUPPLY CHAIN ANALYST,,,0.00
SOFTWARE ENGINEER,,,0.00
SENIOR VALIDATION ENGINEER,,,0.00
TERADATA DBA,,,0.00
ADVANCED SOFTWARE DEVELOPER,,,0.00
SENIOR SOFTWARE DEVELOPER,,,0.00
DEVELOPER,,,0.00
SR. SYSTEMS ENGINEER,,,0.00
SENIOR SOFTWARE DEVELOPER,,,0.00
"SENIOR MANAGER, ENGINEERING",,,0.00
SENIOR CONSULTANT (ENGINEER),,,0.00
SOFTWARE DEVELOPMENT SENIOR SPECIALIST,,,0.00
SENIOR SOFTWARE ENGINEER,,,0.00
PROJECT MANAGER,,,0.00
DB2 DATABASE ADMINISTRATOR LEAD,,,0.00
SENIOR SAP CONSULTANT,,,0.00
ADVISORY SOFTWARE ENGINEER,,,0.00
SR. BUSINESS ANALYST,,,0.00
SENIOR PRODUCT ENGINEER/MANAGER,,,0.00
FINANCIAL QUANTITATIVE ANALYSTS,,,0.00
SENIOR TECHNICAL CONSULTANT,,,0.00
ELECTRICAL ENGINEER,,,0.00
SOLUTIONS ENGINEER,,,0.00
SALESFORCE DEVELOPER,,,0.00
LEAD DATA SCIENTIST,,,0.00
COMPUTER TEACHER,,,0.00
LABORATORY TECHNOLOGIST,,,0.00
SENIOR ASSOCIATE TECHNOLOGY L2,,,0.00
PSYCHIATRIST,,,0.00
PHYSICAL THERAPIST,,,0.00
TECHNICAL PRODUCT MANAGER,,,0.00
NATIONAL CONTINUOUS IMPROVEMENTS MANAGER - USA,,,0.00
SOFTWARE ENGINEER 1615.43948,,,0.00
"DESIGNER, USER EXPERIENCE",CA,Level II,"57,512.00"
MASTER CHEF,,,0.00
INFRASTRUCTURE ENGIEER,,,0.00
SOFTWARE APPLICATION DEVELOPER,,,0.00
STAFF SOFTWARE ENGINEER,,,0.00
PRODUCT ENGINEER,,,0.00
IT SOFTWARE ENGINEER,,,0.00
SOFTWARE ENGINEER,,,0.00
DESIGN ENGINEER,,,0.00
ACCOUNTANTS AND AUDITORS,,,0.00
JAVA DEVELOPER,,,0.00
COMPUTER SYSTEMS ANALYSTS,,,0.00
COMPUTER SYSTEMS ANALYSTS,,,0.00
SYSTEM ANALYST JC65,,,0.00
TECHNICAL ARCHITECT,,,0.00
MONTESSORI HEAD TEACHER,,,0.00
MONTESSORI HEAD TEACHER,,,0.00
SOFTWARE ENGINEER 1615.42897,,,0.00
RADIOLOGIST,,,0.00
SOFTWARE ENGINEER,,,0.00
SENIOR NETWORK ENGINEER,,,0.00
SENIOR SOFTWARE ENGINEER,,,0.00
STAFF PHYSICIAN (HOSPITALIST),,,0.00
LAW CLERK,,,0.00
ASSOCIATE 4,,,0.00
SOLUTIONS ARCHITECT,,,0.00
SOFTWARE ENGINEER 1615.43728,,,0.00
SOFTWARE ENGINEER 1615.43944,,,0.00
SOFTWARE DEVELOPER,,,0.00
LEAD-TECHNOLOGY,,,0.00
SECONDARY TEACHER,,,0.00
SENIOR SALESFORCE DEVELOPER,,,0.00
"ACCESS ENGINEER, INFORMATION SECURITY AND ACCESS MANAGEMENT",,,0.00
SOFTWARE DEVELOPER,,,0.00
JAVA DEVELOPER,,,0.00
SENIOR SYSTEMS ANALYST JC60,,,0.00
KINDERGARTEN TEACHER,,,0.00
SENIOR CHEMICAL ENGINEER,,,0.00
SALESFORCE DEVELOPER,,,0.00
COMPUTER PROGRAMMER (BIG DATA & ELASTICSEARCH DEVELOPER),,,0.00
SOFTWARE DEVELOPER,,,0.00
SYSTEMS ANALYST,,,0.00
SENIOR BUSINESS SYSTEM ANALYST,,,0.00
SENIOR BUSINESS SYSTEM ANALYST,,,0.00
CHIEF GEOLOGIST,,,0.00
SOLUTIONS ENGINEER ADVISOR SENIOR,,,0.00
SCIENTIST II,,,0.00
SOFTWARE DEVELOPMENT SPECIALIST,,,0.00
SOFTWARE ENGINEER,,,0.00
LEAD DEVELOPER,,,0.00
CIVIL DESIGN ENGINEER,,,0.00
SENIOR UAT TESTER,,,0.00
"SR. ASSOCIATE, LAB AUTOMATION DEVELOPER",,,0.00
PRINCIPAL MEMBER OF TECH STAFF,,,0.00
GLOBAL SUPPLY MANAGER,,,0.00
PROJECT MANAGER - CLINICAL ANALYTICS,,,0.00
SOFTWARE ENGINEER,,,0.00
SENIOR SOFTWARE DEVELOPER,,,0.00
IT PROJECT MANAGER 3,,,0.00
BUSINESS SYSTEMS ANALYST,,,0.00
SYSTEM ENGINEER,,,0.00
SOFTWARE APPLICATION DEVELOPER,,,0.00
SOFTWARE ENGINEER,,,0.00
APPLICATION DEVELOPMENT ADVISOR,,,0.00
SOFTWARE DEVELOPER,,,0.00
SR. BUSINESS CONSULTANT,,,0.00
POSTDOCTORAL RESEARCH ASSOCIATE,,,0.00
ANGULAR/MVC  DEVELOPER,,,0.00
PRINCIPAL SOFTWARE ENGINEER,,,0.00
CHEMIST,,,0.00
LEAD OPS RESEARCH ANALYST,,,0.00
QUALITY ASSURANCE & REGULATORY AFFAIRS SPECIALIST,,,0.00
PROGRAMMER ANALYST,,,0.00
PROGRAMMER ANALYST,,,0.00
"STAFF ENGINEER, EMBEDDED NETWORKING SW DEVELOPMENT",,,0.00
CUSTOMER ACCOUNT MANAGER FOR MARKETING,,,0.00
IDENTITY AND ACESS MANAGEMENT EGNINEER,,,0.00
"PROCESS MANAGER, QUALITY & CARE MANAGEMENT",,,0.00
ASSOCIATE PROFESSOR,,,0.00
"MANAGER 2, BUSINESS INTELLIGENCE",,,0.00
JAVA/DATA POWER DEVELOPER,,,0.00
SYSTEMS ANALYST,,,0.00
LEAD APPLICATION ENGINEER,,,0.00
SR. FRONTEND DEVELOPER,,,0.00
INFORMATICA DEVELOPER,,,0.00
TECHNICAL SOLUTIONS ARCHITECTURE ADVISOR,,,0.00
SENIOR .NET DEVELOPER,,,0.00
SENIOR ASSOCIATE,,,0.00
SOFTWARE ENGINEER 1615.44162,,,0.00
ACCOUNTING MANAGER,,Level III,0.00
DEVELOPER USER INTERFACE,,,0.00
SOFTWARE DEVELOPER,,,0.00
COMPUTER SYSTEMS ANALYST,CA,,"113,090.00"
APPLICATION DEVELOPER,,,0.00
ASSOCIATE PROFESSOR,,,0.00
LEAD SOFTWARE ENGINEER I,,,0.00
TECHNOLOGY LEAD - US - PRACTITIONER,,,0.00
TECHNOLOGY LEAD - US,,,0.00
TECHNOLOGY LEAD - US - PROFESSIONAL,,,0.00
TECHNOLOGY LEAD - US,,,0.00
PRINCIPAL TECHNOLOGY ARCHITECT - US,,,0.00
TECHNOLOGY LEAD - US - PROFESSIONAL,,,0.00
PROJECT MANAGER - US - PRACTITIONER,,,0.00
SUPERINTENDENT,,,0.00
APPLICATION DEVELOPER,,,0.00
PRINCIPAL ANALYST QUALITY MANAGEMENT,,,0.00
RESEARCHER MD/PHD,MA,Level I,"44,512.00"
RESEARCH FELLOW,MA,Level I,"44,512.00"
RESEARCH FELLOW,MA,Level I,"44,512.00"
SOFTWARE DEVELOPER,OH,Level IV,"96,554.00"
VICE PRESIDENT OF ENGINEERING,CA,Level IV,"200,366.00"
MEDICAL TECHNOLOGIST II,MA,Level I,"45,011.00"
SENIOR PRODUCT MANAGER,CA,Level IV,"138,445.00"
ASSISTANT CLINICAL PROFESSOR,CA,Level III,"82,790.00"
RESEARCH FELLOW,MA,Level I,"44,512.00"
POSTDOCTORAL ASSOCIATE,PA,Level I,"41,267.00"
ASIC DESIGN ENGINEER,CA,Level I,"91,104.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
BUSINESS ANALYST,TX,Level I,"48,630.00"
BUSINESS ANALYST,TX,Level I,"48,630.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
DATABASE ADMINISTRATOR,TX,Level I,"47,341.00"
DATABASE ADMINISTRATOR,TX,Level I,"47,341.00"
QUALITY ANALYST,TX,Level I,"48,630.00"
QUALITY ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
DATABASE ADMINISTRATOR,TX,Level I,"47,341.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
SYSTEM ADMIN,TX,Level I,"46,821.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
DATABASE ADMINISTRATOR,TX,Level I,"47,341.00"
BUSINESS ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
DATABASE ADMINISTRATOR,TX,Level I,"47,341.00"
DATABASE ADMINISTRATOR,TX,Level I,"47,341.00"
QUALITY ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
BUSINESS ANALYST,TX,Level I,"48,630.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
BUSINESS ANALYST,TX,Level I,"48,630.00"
BUSINESS ANALYST,TX,Level I,"48,630.00"
SCIENTIFIC PROGRAMMER,IL,Level II,"45,843.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
ASSISTANT SPECIALIST IN THE COOPERATIVE EXTENSION,CA,Level II,"59,543.00"
SENIOR SOFTWARE ENGINEER,IL,Level II,"68,931.00"
LECTURER OF GERMAN/FACULTY-IN-RESIDENCE,OH,Level I,"3,379.16"
SOFTWARE DEVELOPER,CA,Level I,"100,277.00"
BWPO PHYSICIAN,MA,Level III,"143,478.00"
ASSISTANT PROFESSOR,SC,Level I,"40,180.00"
SENIOR WEB ANALYTICS ANALYST,GA,,"77,000.00"
SENIOR PAYROLL BUSINESS ANALYST - WORKDAY,CA,Level IV,"134,971.00"
SENIOR SOFTWARE ENGINEER,TX,Level II,"85,197.00"
VICE PRESIDENT OF ENGINEERING,CA,Level IV,"214,947.00"
ASSOCIATE,NY,Level II,"66,394.00"
PRODUCT MANAGER,CA,Level II,"134,763.00"
SENIOR DATA ENGINEER,WA,Level II,"65,666.00"
"SENIOR SCIENTIST, FORMULATION DEVELOPMENT",CA,Level III,"125,174.00"
SENIOR ASSOCIATE,NY,Level II,"95,160.00"
RESEARCH ASSOCIATE,CO,Level I,"49,296.00"
