TITLE,STATE,LEVEL,WAGE
Manager,TX,Level III,"92,955.00"
Manager,PA,Level III,"98,654.00"
Analyst,MN,Level II,"77,542.00"
Manager,TX,Level III,"92,955.00"
Project Manager,NJ,Level IV,"132,766.00"
Project Manager,CT,Level IV,"138,050.00"
Consultant,OH,Level I,"46,259.00"
Consultant,LA,Level I,"48,859.00"
Consultant,LA,Level I,"48,859.00"
Consultant,AZ,Level I,"64,584.00"
Consultant,TX,Level I,"71,552.00"
Project Manager,CA,Level III,"116,376.00"
Consultant,MA,Level I,"57,034.00"
Consultant,TX,Level I,"54,912.00"
Software Engineer/Developer,TX,Level II,"85,467.00"
Assistant Professor,MD,Level III,"72,176.00"
Manager,CA,Level III,"95,784.00"
Analyst,CA,Level IV,"141,856.00"
Software Engineer/Developer,IL,Level II,"80,912.00"
Software Engineer/Developer,MA,Level II,"101,005.00"
Manager,IL,Level III,"96,658.00"
Software Engineer/Developer,UT,Level II,"78,603.00"
Software Engineer/Developer,CA,Level III,"147,597.00"
Software Engineer/Developer,MI,Level II,"80,704.00"
Architect,PA,Level III,"106,475.00"
Consultant,NY,Level II,"83,866.00"
Software Engineer/Developer,IL,Level II,"80,912.00"
Consultant,GA,Level II,"55,494.00"
Software Engineer/Developer,OH,Level II,"87,693.00"
Manager,AZ,Level III,"78,957.00"
Manager,CO,Level III,"98,010.00"
Manager,CT,Level III,"94,390.00"
Manager,AZ,Level III,"89,523.00"
Manager,OH,Level III,"97,926.00"
Manager,OR,Level III,"93,101.00"
Analyst,AR,Level I,"43,243.00"
Manager,MI,Level III,"76,606.00"
Software Engineer/Developer,FL,Level III,"133,515.00"
Manager,NY,Level III,"117,624.00"
Manager,FL,Level III,"87,693.00"
Consultant,GA,Level I,"63,710.00"
Assistant Professor,TX,Level II,"75,647.00"
Software Engineer/Developer,NY,Level IV,"138,861.00"
Software Engineer/Developer,IL,Level IV,"123,365.00"
Technical Lead,NY,Level II,"74,443.00"
Analyst,PA,Level II,"73,711.00"
Consultant,CA,Level I,"34,403.00"
Consultant,NJ,Level II,"93,746.00"
Consultant,TX,Level II,"91,915.00"
Software Engineer/Developer,CA,Level II,"121,077.00"
Analyst,MN,Level II,"63,814.00"
Software Engineer/Developer,CA,Level III,"132,184.00"
Project Manager,AZ,Level II,"111,550.00"
Software Engineer/Developer,AZ,Level II,"81,266.00"
Software Engineer/Developer,FL,Level IV,"106,122.00"
Consultant,NY,Level II,"96,366.00"
Analyst,TX,Level II,"85,467.00"
Software Engineer/Developer,KS,Level II,"63,898.00"
Software Engineer/Developer,CA,Level II,"109,242.00"
Software Engineer/Developer,NJ,Level II,"96,366.00"
Analyst,CA,Level II,"76,773.00"
Analyst,OR,Level II,"78,187.00"
Analyst,NC,Level II,"68,890.00"
Analyst,FL,Level I,"49,358.00"
Manager,OH,Level III,"90,043.00"
Analyst,NC,Level II,"68,890.00"
Software Engineer/Developer,CA,Level III,"132,184.00"
Accountant,IN,Level III,"71,718.00"
Architect,GA,Level II,"72,301.00"
Manager,CO,Level II,"85,717.00"
Consultant,TX,Level II,"69,930.00"
Manager,NJ,Level II,"74,443.00"
Analyst,MA,Level II,"82,014.00"
Architect,TX,Level II,"80,974.00"
Consultant,OR,Level II,"68,390.00"
Consultant,NY,Level II,"74,443.00"
Manager,MA,Level II,"76,294.00"
Software Engineer/Developer,FL,Level III,"90,875.00"
Software Engineer/Developer,OH,Level II,"79,560.00"
Analyst,IL,Level I,"61,131.00"
Analyst,MI,Level II,"70,970.00"
Analyst,NJ,Level II,"83,138.00"
Manager,MN,Level III,"93,163.00"
Manager,NJ,Level III,"100,090.00"
Manager,KY,Level III,"74,734.00"
Software Engineer/Developer,NJ,Level II,"96,366.00"
Software Engineer/Developer,NJ,Level III,"86,195.00"
Software Engineer/Developer,NJ,Level II,"96,366.00"
Analyst,TX,Level II,"80,974.00"
Software Engineer/Developer,VA,Level II,"103,584.00"
Software Engineer/Developer,TX,Level II,"93,538.00"
Software Engineer/Developer,MO,Level III,"100,880.00"
Associate,IL,Level II,"65,915.00"
Research Associate,CA,Level I,"50,669.00"
Software Engineer/Developer,TX,Level II,"93,538.00"
Project Manager,WA,Level I,"68,744.00"
Accountant,NJ,Level III,"84,302.00"
Consultant,IL,Level II,"75,837.00"
Project Manager,NJ,Level IV,"117,042.00"
Software Engineer/Developer,NC,Level II,"85,426.00"
Software Engineer/Developer,TX,Level II,"85,467.00"
Software Engineer/Developer,CA,Level II,"109,242.00"
Software Engineer/Developer,WI,Level IV,"121,451.00"
Project Manager,NM,Level III,"125,424.00"
Consultant,AR,Level IV,"79,206.00"
Software Engineer/Developer,CA,Level III,"138,091.00"
Software Engineer/Developer,WA,Level II,"101,837.00"
Consultant,PA,Level II,"81,286.00"
Consultant,IL,Level I,"43,992.00"
Consultant,CA,Level I,"76,211.00"
Manager,PA,Level I,"104,707.00"
Consultant,CA,Level I,"76,211.00"
Consultant,NY,Level I,"61,235.00"
Consultant,IL,Level I,"43,992.00"
Consultant,NY,Level II,"87,506.00"
Consultant,NY,Level I,"74,797.00"
Consultant,TX,Level I,"61,693.00"
Consultant,IN,Level I,"56,950.00"
Consultant,TX,Level I,"63,710.00"
Research Associate,NC,Level I,"56,846.00"
Software Engineer/Developer,IL,Level I,"65,166.00"
Software Engineer/Developer,IL,Level II,"80,912.00"
Analyst,IN,Level IV,"93,038.00"
Project Manager,TX,Level III,"98,925.00"
Architect,NY,Level IV,"138,861.00"
Technical Lead,IN,Level IV,"92,622.00"
Software Engineer/Developer,CA,Level II,"109,242.00"
Technical Lead,TX,Level IV,"126,235.00"
Technical Lead,CA,Level II,"95,638.00"
Consultant,WA,Level II,"93,496.00"
Consultant,NJ,Level III,"102,003.00"
Technical Lead,MI,Level II,"73,195.00"
Consultant,NY,Level II,"87,506.00"
Consultant,IL,Level II,"67,850.00"
Consultant,NJ,Level II,"87,506.00"
Consultant,NY,Level I,"78,042.00"
Consultant,IL,Level I,"64,834.00"
Software Engineer/Developer,NY,Level IV,"138,861.00"
Technical Lead,NV,Level II,"85,696.00"
Manager,CA,Level IV,"142,501.00"
Manager,CA,Level IV,"142,501.00"
Analyst,IL,Level II,"65,915.00"
Analyst,VA,Level II,"70,949.00"
Software Engineer/Developer,CA,Level II,"87,714.00"
Research Associate,NC,Level I,"40,726.00"
Software Engineer/Developer,CA,Level III,"82,597.00"
Software Engineer/Developer,OH,Level II,"62,192.00"
Architect,MI,Level IV,"109,782.00"
Software Engineer/Developer,KY,Level III,"130,666.00"
Software Engineer/Developer,MA,Level III,"84,698.00"
Postdoctoral Fellow,TN,Level I,"38,646.00"
Software Engineer/Developer,NJ,Level II,"71,573.00"
Associate,CA,Level I,"50,461.00"
Architect,FL,Level IV,"100,173.00"
Software Engineer/Developer,OH,Level III,"91,770.00"
Software Engineer/Developer,TX,Level III,"109,886.00"
Analyst,NY,Level III,"137,946.00"
Accountant,IN,Level III,"60,778.00"
Accountant,OH,Level I,"45,552.00"
Accountant,NY,Level IV,"123,115.00"
Accountant,NY,Level I,"45,323.00"
Research Associate,NY,Level IV,"128,856.00"
Accountant,CA,Level III,"78,790.00"
Accountant,CA,Level III,"84,074.00"
Accountant,CA,Level III,"78,790.00"
Analyst,WI,Level III,"78,104.00"
Accountant,NY,Level II,"71,885.00"
Software Engineer/Developer,TX,Level II,"93,538.00"
Accountant,CA,Level II,"76,648.00"
Accountant,VA,Level I,"50,170.00"
Accountant,NC,Level I,"47,549.00"
Research Associate,WI,Level III,"77,002.00"
Software Engineer/Developer,TX,Level III,"110,032.00"
Accountant,VA,Level I,"47,778.00"
Manager,MN,Level IV,"108,763.00"
Analyst,DC,Level I,"65,686.00"
Software Engineer/Developer,TX,Level II,"91,915.00"
Consultant,TX,Level II,"77,397.00"
Consultant,TX,Level II,"93,538.00"
Consultant,PA,Level II,"87,610.00"
Consultant,CA,Level II,"109,242.00"
Assistant Professor,TX,Level II,"92,823.00"
Software Engineer/Developer,WA,Level II,"113,318.00"
Software Engineer/Developer,CA,Level II,"121,077.00"
Architect,CA,Level I,"87,984.00"
Technical Lead,MD,Level III,"108,680.00"
Software Engineer/Developer,MA,Level II,"84,698.00"
Software Engineer/Developer,IL,Level III,"99,112.00"
Project Manager,PA,Level II,"74,256.00"
Manager,TX,Level IV,"105,290.00"
Software Engineer/Developer,MA,Level III,"103,501.00"
Software Engineer/Developer,NY,Level II,"68,411.00"
Architect,NJ,Level IV,"101,150.00"
Consultant,NJ,Level II,"83,138.00"
Consultant,GA,Level II,"73,944.00"
Architect,NC,Level III,"99,029.00"
Postdoctoral Fellow,FL,Level I,"38,646.00"
Technical Lead,TX,Level II,"93,538.00"
Technical Lead,TX,Level III,"109,886.00"
Architect,NY,Level III,"117,624.00"
Software Engineer/Developer,CA,Level III,"104,770.00"
Manager,TX,Level III,"109,886.00"
Consultant,MI,Level II,"80,704.00"
Manager,TX,Level III,"110,032.00"
Software Engineer/Developer,SC,Level II,"88,670.00"
Architect,NJ,Level II,"96,366.00"
Software Engineer/Developer,CA,Level II,"109,242.00"
Research Associate,AL,Level I,"39,680.00"
Software Engineer/Developer,IL,Level II,"80,912.00"
Software Engineer/Developer,MI,Level II,"80,704.00"
Software Engineer/Developer,CA,Level III,"129,563.00"
Software Engineer/Developer,VA,Level II,"93,933.00"
Software Engineer/Developer,TX,Level II,"88,483.00"
Accountant,PA,Level II,"68,827.00"
Software Engineer/Developer,AZ,Level IV,"114,650.00"
Consultant,WI,Level II,"67,538.00"
Consultant,IL,Level I,"61,131.00"
Assistant Professor,TX,Level III,"97,864.00"
Project Manager,MN,Level IV,"94,370.00"
Consultant,TX,Level I,"62,046.00"
Software Engineer/Developer,AR,Level I,"62,130.00"
Project Manager,MS,Level II,"75,275.00"
Software Engineer/Developer,CO,Level II,"66,893.00"
Manager,CA,Level II,"94,226.00"
Technical Lead,NY,Level III,"117,624.00"
Research Associate,OH,Level IV,"70,283.00"
Software Engineer/Developer,CA,Level II,"65,603.00"
Consultant,IL,Level II,"82,056.00"
Consultant,PA,Level II,"73,320.00"
Consultant,MA,Level II,"78,666.00"
Consultant,TX,Level II,"80,850.00"
Architect,PA,Level III,"86,362.00"
Postdoctoral Fellow,NY,Level I,"42,120.00"
Software Engineer/Developer,TX,Level II,"91,915.00"
Analyst,GA,Level II,"73,944.00"
Associate,TX,Level II,"80,974.00"
Manager,MA,Level III,"94,141.00"
Project Manager,NJ,Level II,"74,443.00"
Software Engineer/Developer,CA,Level IV,"128,419.00"
Research Associate,OH,Level I,"44,595.00"
Software Engineer/Developer,FL,Level IV,"92,082.00"
Software Engineer/Developer,PA,Level II,"90,646.00"
Software Engineer/Developer,MD,Level II,"80,704.00"
Software Engineer/Developer,IA,Level III,"77,688.00"
Project Manager,OK,Level II,"68,890.00"
Analyst,CA,Level II,"76,773.00"
Software Engineer/Developer,MA,Level IV,"122,283.00"
Software Engineer/Developer,NC,Level III,"99,029.00"
Software Engineer/Developer,CA,Level II,"88,795.00"
Software Engineer/Developer,CA,Level II,"101,317.00"
Project Manager,CA,Level II,"88,795.00"
Manager,FL,Level IV,"102,752.00"
Associate,IL,Level II,"63,045.00"
Project Manager,CA,Level IV,"131,768.00"
Analyst,NY,Level II,"93,642.00"
Software Engineer/Developer,MA,Level II,"70,907.00"
Analyst,MA,Level II,"78,666.00"
Manager,KY,Level III,"74,734.00"
Manager,CT,Level III,"94,390.00"
Analyst,VA,Level II,"84,926.00"
Manager,PA,Level III,"93,101.00"
Manager,NJ,Level III,"100,090.00"
Manager,NY,Level III,"114,754.00"
Analyst,CA,Level II,"76,773.00"
Analyst,VA,Level II,"79,498.00"
Manager,DC,Level III,"104,187.00"
Manager,NJ,Level III,"100,090.00"
Architect,TX,Level IV,"116,854.00"
Project Manager,OR,Level II,"68,390.00"
Software Engineer/Developer,MI,Level I,"64,958.00"
Research Associate,MA,Level II,"112,923.00"
Assistant Professor,NY,Level I,"59,520.00"
Architect,TX,Level IV,"126,235.00"
Technical Lead,KY,Level IV,"94,432.00"
Architect,OH,Level IV,"127,837.00"
Architect,TN,Level IV,"109,242.00"
Research Associate,TX,Level II,"48,630.00"
Software Engineer/Developer,IL,Level II,"77,189.00"
Accountant,CA,Level II,"66,893.00"
Software Engineer/Developer,TX,Level II,"93,538.00"
Consultant,MD,Level II,"80,704.00"
Software Engineer/Developer,WA,Level II,"113,318.00"
Software Engineer/Developer,PA,Level III,"81,245.00"
Technical Lead,NC,Level III,"100,963.00"
Software Engineer/Developer,CA,Level IV,"155,106.00"
Software Engineer/Developer,CA,Level IV,"155,106.00"
Software Engineer/Developer,CA,Level II,"168,189.00"
Software Engineer/Developer,FL,Level IV,"110,178.00"
Manager,MN,Level IV,"106,163.00"
Consultant,CA,Level II,"90,938.00"
Software Engineer/Developer,TX,Level II,"88,483.00"
Software Engineer/Developer,WA,Level II,"113,318.00"
Software Engineer/Developer,MI,Level II,"61,880.00"
Software Engineer/Developer,OH,Level II,"76,606.00"
Technical Lead,OH,Level II,"76,606.00"
Software Engineer/Developer,CA,Level II,"87,714.00"
Software Engineer/Developer,OH,Level II,"52,582.00"
Software Engineer/Developer,MI,Level I,"64,958.00"
Manager,CA,Level III,"122,387.00"
Manager,FL,Level III,"80,662.00"
Manager,CA,Level III,"94,016.00"
Manager,TX,Level III,"97,864.00"
Manager,TX,Level III,"97,864.00"
Manager,PA,Level III,"99,154.00"
Analyst,AZ,Level I,"53,165.00"
Analyst,AR,Level I,"43,243.00"
Analyst,AR,Level I,"43,243.00"
Manager,FL,Level III,"80,662.00"
Consultant,MN,Level IV,"109,928.00"
Architect,OH,Level II,"58,843.00"
Manager,OH,Level II,"58,843.00"
Software Engineer/Developer,WA,Level I,"92,810.00"
Manager,CA,Level III,"132,184.00"
Consultant,IL,Level III,"96,658.00"
Software Engineer/Developer,CA,Level II,"119,101.00"
Software Engineer/Developer,GA,Level IV,"113,422.00"
Software Engineer/Developer,WA,Level II,"113,318.00"
Project Manager,WA,Level III,"94,640.00"
Software Engineer/Developer,WA,Level II,"113,318.00"
Software Engineer/Developer,CA,Level II,"121,077.00"
Software Engineer/Developer,WA,Level II,"113,318.00"
Project Manager,WA,Level II,"118,872.00"
Software Engineer/Developer,CA,Level III,"121,118.00"
Software Engineer/Developer,WA,Level II,"113,318.00"
Software Engineer/Developer,WA,Level III,"133,806.00"
Software Engineer/Developer,WA,Level III,"133,806.00"
Software Engineer/Developer,WA,Level II,"113,318.00"
Software Engineer/Developer,WA,Level II,"113,318.00"
Software Engineer/Developer,WA,Level II,"113,318.00"
Project Manager,TX,Level II,"75,733.00"
Analyst,TX,Level II,"93,538.00"
Assistant Professor,IL,Level I,"41,163.00"
Project Manager,NY,Level II,"63,024.00"
Analyst,IL,Level II,"76,253.00"
Software Engineer/Developer,CA,Level II,"97,157.00"
Architect,NJ,Level II,"74,443.00"
Software Engineer/Developer,MN,Level III,"79,102.00"
Consultant,CA,Level II,"96,762.00"
Consultant,CA,Level II,"84,573.00"
Analyst,CA,Level II,"121,077.00"
Architect,NY,Level II,"74,443.00"
Architect,MA,Level II,"71,614.00"
Software Engineer/Developer,CA,Level II,"109,242.00"
Software Engineer/Developer,CA,Level II,"109,242.00"
Software Engineer/Developer,NV,Level II,"67,579.00"
Analyst,TX,Level II,"93,538.00"
Analyst,NJ,Level III,"114,754.00"
Software Engineer/Developer,CA,Level III,"121,118.00"
Software Engineer/Developer,GA,Level II,"87,693.00"
Architect,NJ,Level IV,"101,150.00"
Research Associate,NY,Level II,"66,622.00"
Software Engineer/Developer,MA,Level II,"84,698.00"
Assistant Professor,CA,Level II,"78,499.00"
Software Engineer/Developer,CA,Level II,"109,242.00"
Software Engineer/Developer,NE,Level III,"89,024.00"
Software Engineer/Developer,CA,Level III,"141,898.00"
Research Associate,PA,Level I,"62,234.00"
Research Associate,TN,Level I,"45,115.00"
Software Engineer/Developer,NJ,Level III,"90,605.00"
Analyst,MN,Level II,"63,814.00"
Research Associate,CA,Level II,"93,558.00"
Consultant,PA,Level I,"58,864.00"
Consultant,PA,Level II,"79,186.00"
Consultant,PA,Level I,"63,398.00"
Consultant,PA,Level II,"81,286.00"
Software Engineer/Developer,CA,Level IV,"164,674.00"
Consultant,PA,Level I,"58,469.00"
Architect,NJ,Level II,"74,443.00"
Software Engineer/Developer,TX,Level II,"93,538.00"
Software Engineer/Developer,WA,Level IV,"138,778.00"
Technical Lead,WA,Level II,"74,048.00"
Software Engineer/Developer,CA,Level III,"104,770.00"
Research Associate,CA,Level IV,"82,763.00"
Consultant,NY,Level II,"83,866.00"
Analyst,CO,Level II,"87,006.00"
Manager,NY,Level III,"113,776.00"
Consultant,PA,Level II,"64,813.00"
Analyst,CA,Level I,"71,531.00"
Analyst,VA,Level II,"78,645.00"
Assistant Professor,TX,Level I,"51,600.00"
Project Manager,MD,Level III,"81,286.00"
Research Associate,TX,Level II,"25,958.00"
Software Engineer/Developer,MI,Level I,"64,958.00"
Technical Lead,CA,Level III,"138,091.00"
Software Engineer/Developer,MA,Level III,"94,931.00"
Research Associate,IL,Level II,"80,912.00"
Software Engineer/Developer,MD,Level III,"108,680.00"
Associate,NC,Level II,"85,426.00"
Research Associate,MA,Level II,"68,203.00"
Software Engineer/Developer,WA,Level II,"101,837.00"
Software Engineer/Developer,WA,Level II,"113,318.00"
Software Engineer/Developer,ID,Level I,"41,496.00"
Research Associate,CA,Level II,"66,664.00"
Software Engineer/Developer,WA,Level III,"133,806.00"
Consultant,IL,Level II,"80,912.00"
Consultant,CA,Level II,"94,869.00"
Manager,PA,Level I,"104,707.00"
Software Engineer/Developer,VT,Level III,"95,846.00"
Software Engineer/Developer,WA,Level III,"133,806.00"
Software Engineer/Developer,KY,Level II,"52,582.00"
Software Engineer/Developer,WA,Level II,"113,318.00"
Software Engineer/Developer,CA,Level II,"109,242.00"
Software Engineer/Developer,SC,Level III,"85,717.00"
Project Manager,VA,Level II,"100,381.00"
Analyst,AR,Level III,"71,240.00"
Research Associate,NY,Level II,"104,208.00"
Software Engineer/Developer,CA,Level IV,"174,117.00"
Consultant,PA,Level I,"63,398.00"
Consultant,PA,Level II,"81,286.00"
Project Manager,CA,Level II,"109,242.00"
Consultant,PA,Level II,"81,286.00"
Software Engineer/Developer,NJ,Level I,"74,235.00"
Consultant,PA,Level II,"75,192.00"
Architect,TX,Level II,"80,974.00"
Research Associate,NY,Level II,"96,366.00"
Research Associate,NE,Level I,"38,646.00"
Project Manager,IL,Level II,"30,217.00"
Associate,TX,Level II,"80,974.00"
Software Engineer/Developer,WI,Level III,"90,480.00"
Consultant,NY,Level I,"72,509.00"
Software Engineer/Developer,CA,Level II,"95,638.00"
Software Engineer/Developer,TX,Level III,"109,886.00"
Technical Lead,FL,Level II,"73,112.00"
Analyst,NJ,Level III,"137,946.00"
