JOB_TITLE,WORKSITE_STATE,PW_WAGE_LEVEL,PREVAILING_WAGE
ASSISTANT PROFESSOR,WY,Level I,"51,810.00"
RESEARCH FELLOW,MA,Level I,"44,512.00"
SOFTWARE ENGINEER,CA,Level II,"102,003.00"
"MANAGER, PROJECT MANAGEMENT",CA,Level III,"119,038.00"
TECHNOLOGY SPECIALIST,CA,Level IV,"75,525.00"
SENIOR IT ANALYST,MI,Level III,"84,656.00"
ASSISTANT PROFESSOR,MA,Level I,"56,470.00"
PROGRAMMER ANALYST,GA,Level I,"55,390.00"
POSTDOCTORAL ASSOCIATE,MA,Level I,"50,398.00"
APPLICATIONS ENGINEER,NY,Level II,"78,229.00"
ASSOCIATE ATTORNEY,CA,Level I,"95,181.00"
PROJECT COORDINATOR & CURRICULUM DEVELOPMENT ASSISTANT,CT,Level I,"50,544.00"
PRINCIPAL STATISTICIAN,PA,Level I,"54,808.00"
SENIOR ART DIRECTOR,TX,Level II,"74,755.00"
OPERATIONS MANAGER - OILENNIUM,TX,Level II,"104,832.00"
SOFTWARE ENGINEER,TX,Level II,"76,274.00"
QUANTITATIVE RISK MANAGEMENT ASSOCIATE,IL,Level II,"73,757.00"
ASSOCIATE,NY,Level II,"66,394.00"
SENIOR MANAGER,NY,Level II,"95,160.00"
BUSINESS ANALYST II,WA,Level II,"65,666.00"
SOFTWARE ENGINEER,OR,Level II,"85,134.00"
SOFTWARE ENGINEER,MI,Level II,"78,083.00"
NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS,NY,Level II,"79,768.00"
SOFTWARE ENGINEER,OR,Level I,"68,328.00"
ASSISTANT PROFESSOR,LA,Level II,"82,390.00"
IT MANAGER - APPLICATION PERFORMANCE MONITORING,MI,Level III,"119,517.00"
PROGRAMMER ANALYST,GA,Level II,"76,898.00"
DIRECTOR OF SPORTS NUTRITION,OR,Level IV,"73,091.00"
SR. SOFTWARE ENGINEER,MI,Level III,"95,805.00"
POSTDOCTORAL FELLOW,TX,Level I,"36,608.00"
"DIRECTOR, MARKETING",CA,Level III,"139,589.00"
SOFTWARE DEVELOPMENT ENGINEER,MA,Level II,"88,067.00"
WEB DEVELOPER III,IA,Level IV,"87,526.00"
SOFTWARE ENGINEER-QA,MN,Level II,"78,624.00"
PROGRAMMER ANALYST,FL,Level II,"77,875.00"
SOFTWARE ENGINEER III,CA,Level II,"110,864.00"
PROGRAMMER ANALYST,NC,Level II,"64,334.00"
STRATEGIST,NY,Level IV,"115,502.00"
PROGRAMMER ANALYST,MD,Level II,"81,370.00"
SHAREPOINT SPECIALIST,NJ,Level II,"82,410.00"
ASSOCIATE,CA,Level II,"107,494.00"
SENIOR COLDFUSION SOFTWARE ENGINEER,DC,Level I,"70,283.00"
BASIC LIFE RESEARCH SCIENTIST,CA,Level II,"52,458.00"
COMPUTER SYSTEMS/QA ANALYST,MN,Level II,"78,957.00"
SOFTWARE ENGINEER,WA,Level III,"117,000.00"
WEB DEVELOPER,IL,Level II,"83,366.00"
ENGINEER,WA,Level IV,"113,506.00"
ENGINEER - SERVICES SOFTWARE,WA,Level III,"97,822.00"
ENGINEER - SOFTWARE,CA,Level III,"146,619.00"
SENIOR SCIENTIFIC PROGRAMMER,CA,Level II,"109,325.00"
ASSOCIATE,NY,Level II,"101,254.00"
CHINESE IMMERSION ELEMENTARY CLASSROOM TEACHER,MN,Level II,"53,790.00"
PROJECT MANAGER,TX,Level II,"76,586.00"
PROJECT SPECIALIST,TX,Level I,"60,195.00"
ENGINEER - SOFTWARE,CA,Level III,"146,619.00"
ENGINEER - SOFTWARE,CA,Level III,"107,390.00"
CORPORATE RECRUITER/COORDINATOR (KDB+),NJ,Level I,"48,589.00"
ENGINEER - SERVICES SOFTWARE,WA,Level III,"117,000.00"
CHANGE MANAGEMENT IT LEAD,MI,Level IV,"103,563.00"
SOFTWARE DEVELOPMENT ENGINEER II,PA,Level II,"87,235.00"
SYSTEMS ENGINEER I,WY,Level II,"71,157.00"
SOFTWARE ENGINEER - CERTCAPTURE,NC,Level II,"84,739.00"
REPORT DEVELOPER,NJ,Level I,"59,842.00"
SOLUTIONS ARCHITECT,TX,Level IV,"118,706.00"
SOFTWARE ENGINEER,OH,Level II,"86,590.00"
ENGINEER-SERVICES SOFTWARE,TX,Level III,"107,806.00"
ENGINEER-SOFTWARE,CA,Level IV,"155,147.00"
DATA SCIENTIST,MA,Level II,"100,880.00"
SOLUTIONS ARCHITECT,TX,Level IV,"118,706.00"
SOLUTIONS ARCHITECT,TX,Level III,"103,875.00"
BUSINESS CONSULTANT,TX,Level III,"93,912.00"
JUNIOR APPLICATIONS ARCHITECT AND DEVELOPER,TX,Level II,"90,646.00"
TECHNICAL SUPPORT ANALYST I,NE,Level I,"62,421.00"
ASSOCIATE,NY,Level II,"108,430.00"
SOFTWARE DEVELOPER,MN,Level I,"63,606.00"
FINANCIAL ANALYST (1615.26067),CA,Level III,"119,642.00"
SUPPORT ENGINEER,GA,Level III,"98,280.00"
POSTDOCTORAL FELLOW,TX,Level I,"32,032.00"
BUSINESS ANALYST,IA,Level II,"62,670.00"
SOFTWARE DEVELOPER-ETL/BI,OR,Level II,"85,176.00"
SOFTWARE ENGINEER,MD,Level II,"93,309.00"
SYSTEMS DEVELOPER,NY,Level II,"94,827.00"
WMS PRODUCT MANAGER / BUSINESS ANALYST,GA,Level II,"72,218.00"
POSTDOCTORAL ASSOCIATE,MA,Level I,"42,827.00"
RESEARCH ANALYST AND CURATOR,CO,Level II,"34,528.00"
SENIOR SOFTWARE ENGINEER,NY,Level II,"92,768.00"
SOFTWARE SENIOR PRINCIPAL ENGINEER,TX,Level II,"88,483.00"
SOFTWARE ENGINEER,CA,Level III,"147,597.00"
TECHNICAL LEAD 1,TX,Level III,"102,274.00"
ASSOCIATE PROJECT DEVELOPER,TX,Level I,"43,139.00"
COMPUTER SYSTEMS ANALYST-PEOPLESOFT,CA,Level II,"75,525.00"
"VICE PRESIDENT, ETRADING DEVELOPER",NY,Level IV,"135,283.00"
SAP COE - TESTING MANAGER,MI,Level II,"114,400.00"
SOFTWARE ENGINEER,OR,Level II,"85,176.00"
SOLUTIONS ARCHITECT I,TX,Level IV,"110,365.00"
ENDOCRINOLOGIST,DC,Level II,"62,026.00"
"SENIOR MANAGER, PROGRAM MANAGEMENT",AR,Level IV,"79,726.00"
SAP BASIS HANA ENGINEER,MN,Level IV,"109,928.00"
TEST LEAD,TN,Level II,"62,982.00"
POST-DOCTORAL FELLOW,DC,Level II,"55,578.00"
SENIOR APPLICATIONS ENGINEER 12223.46,CA,Level II,"103,210.00"
JAVA DEVELOPER,NC,Level II,"88,670.00"
INFRASTRUCTURE CONSULTANT,GA,Level II,"84,240.00"
SENIOR QA TESTER ANALYST,MD,Level II,"59,821.00"
ASSOCIATE LECTURER,WY,Level I,"67,050.00"
POSTDOCTORAL RESEARCH SCIENTIST,NY,Level I,"47,486.00"
RATING ANALYST,MA,Level I,"71,864.00"
SOFTWARE ENGINEER,MD,Level II,"80,704.00"
SOFTWARE ENGINEER,MD,Level II,"80,704.00"
RESEARCH ASSOCIATE,MD,Level I,"42,328.00"
"ASSOCIATE DIRECTOR, IT SOFTWARE ENGINEER",NJ,Level II,"96,366.00"
SOFTWARE ENGINEER,OR,Level II,"85,176.00"
SOFTWARE ENGINEER,MD,Level II,"80,704.00"
SENIOR .NET SOFTWARE ENGINEER,DC,Level I,"72,862.00"
INFORMATION TECHNOLOGY ANALYST,OR,Level III,"107,370.00"
SENIOR SOFTWARE ENGINEER,MD,Level IV,"136,677.00"
TECHNICAL MANAGER,IL,Level II,"80,912.00"
SOFTWARE ENGINEER,MD,Level II,"80,704.00"
SOFTWARE ENGINEER,MD,Level II,"80,704.00"
SR. DEVELOPER,NJ,Level II,"96,366.00"
"PRINCIPAL PRODUCT DIRECTOR, SNKRS",NY,Level III,"195,395.00"
RESEARCH FELLOW,MA,Level I,"50,627.00"
INSTRUCTOR,AL,Level I,"49,200.00"
BACKEND SOFTWARE ENGINEER,CA,Level III,"125,000.00"
PHARMACEUTICAL DETAILER,PA,Level II,"65,478.00"
IN-HOUSE ACCOUNTANT,NJ,Level I,"58,344.00"
POSTDOCTORAL ASSOCIATE,MA,Level I,"44,658.00"
SOFTWARE QA ANALYST,VA,Level II,"75,546.00"
PRINCIPAL PARTNER MANAGEMENT 1615.25554,CA,Level II,"103,168.00"
FINANCE MANAGERS,WA,Level II,"118,872.00"
BUSINESS SYSTEMS ANALYST,CA,Level III,"83,720.00"
BUSINESS OPERATIONS CONSULTANT,PA,Level IV,"108,618.00"
MANAGER RFID TECH INFRASTRUCTURE,OR,Level III,"138,278.00"
CONSTRUCTION MANAGER,FL,Level I,"63,357.00"
BUSINESS OPERATIONS CONSULTANT,CA,Level III,"112,362.00"
ONLINE MARKETING SPECIALIST,CA,Level I,"58,323.00"
DECISION ANALYTICS ASSOCIATE CONSULTANT,WA,Level III,"94,640.00"
SENIOR SOFTWARE ENGINEER,GA,Level IV,"125,320.00"
PREDICTIVE ANALYST II,OH,Level II,"66,872.00"
INDUSTRIAL ENGINEER,MI,Level IV,"108,222.00"
RESEARCH SPECIALIST II,CA,Level II,"52,749.00"
DATA ANALYST,MI,Level II,"61,048.00"
SOLUTION DELIVERY CONSULTANT,CA,Level IV,"134,576.00"
"RESEARCH LABORATORY TECHNICIA, SENIOR",VT,Level II,"41,662.00"
"DESIGNER, USER EXPERIENCE",CA,Level II,"57,512.00"
RESEARCHER MD/PHD,MA,Level I,"44,512.00"
RESEARCH FELLOW,MA,Level I,"44,512.00"
RESEARCH FELLOW,MA,Level I,"44,512.00"
SOFTWARE DEVELOPER,OH,Level IV,"96,554.00"
VICE PRESIDENT OF ENGINEERING,CA,Level IV,"200,366.00"
MEDICAL TECHNOLOGIST II,MA,Level I,"45,011.00"
SENIOR PRODUCT MANAGER,CA,Level IV,"138,445.00"
ASSISTANT CLINICAL PROFESSOR,CA,Level III,"82,790.00"
RESEARCH FELLOW,MA,Level I,"44,512.00"
POSTDOCTORAL ASSOCIATE,PA,Level I,"41,267.00"
ASIC DESIGN ENGINEER,CA,Level I,"91,104.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
BUSINESS ANALYST,TX,Level I,"48,630.00"
BUSINESS ANALYST,TX,Level I,"48,630.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
DATABASE ADMINISTRATOR,TX,Level I,"47,341.00"
DATABASE ADMINISTRATOR,TX,Level I,"47,341.00"
QUALITY ANALYST,TX,Level I,"48,630.00"
QUALITY ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
DATABASE ADMINISTRATOR,TX,Level I,"47,341.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
SOFTWARE DEVELOPER,TX,Level I,"57,512.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
SYSTEM ADMIN,TX,Level I,"46,821.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
DATABASE ADMINISTRATOR,TX,Level I,"47,341.00"
BUSINESS ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
DATABASE ADMINISTRATOR,TX,Level I,"47,341.00"
DATABASE ADMINISTRATOR,TX,Level I,"47,341.00"
QUALITY ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
BUSINESS ANALYST,TX,Level I,"48,630.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
PROGRAMMER ANALYST,TX,Level I,"48,630.00"
BUSINESS ANALYST,TX,Level I,"48,630.00"
BUSINESS ANALYST,TX,Level I,"48,630.00"
SCIENTIFIC PROGRAMMER,IL,Level II,"45,843.00"
SOFTWARE ENGINEER,TX,Level I,"57,512.00"
ASSISTANT SPECIALIST IN THE COOPERATIVE EXTENSION,CA,Level II,"59,543.00"
SENIOR SOFTWARE ENGINEER,IL,Level II,"68,931.00"
SOFTWARE DEVELOPER,CA,Level I,"100,277.00"
BWPO PHYSICIAN,MA,Level III,"143,478.00"
ASSISTANT PROFESSOR,SC,Level I,"40,180.00"
SENIOR PAYROLL BUSINESS ANALYST - WORKDAY,CA,Level IV,"134,971.00"
SENIOR SOFTWARE ENGINEER,TX,Level II,"85,197.00"
VICE PRESIDENT OF ENGINEERING,CA,Level IV,"214,947.00"
ASSOCIATE,NY,Level II,"66,394.00"
PRODUCT MANAGER,CA,Level II,"134,763.00"
SENIOR DATA ENGINEER,WA,Level II,"65,666.00"
"SENIOR SCIENTIST, FORMULATION DEVELOPMENT",CA,Level III,"125,174.00"
SENIOR ASSOCIATE,NY,Level II,"95,160.00"
RESEARCH ASSOCIATE,CO,Level I,"49,296.00"
SOFTWARE DEVELOPER,GA,Level II,"76,898.00"
PROGRAMMER ANALYST,GA,Level I,"55,390.00"
"STAFF, STRUCTURES",CA,Level I,"76,794.00"
ENGINEERING PROGRAM MANAGER,MA,Level II,"68,578.00"
ASSISTANT CLINICAL PROFESSOR,CA,Level I,"52,950.00"
POSTDOCTORAL FELLOW,AR,Level I,"40,830.00"
"MANAGER, DIGITAL PRODUCT MANAGEMENT",CA,Level III,"117,700.00"
PROGRAMMER ANALYST,TX,Level I,"53,206.00"
SENIOR DIRECTOR CD&S,IL,Level III,"122,262.00"
SENIOR SOFTWARE ENGINEER,CA,Level IV,"147,846.00"
GENERAL DENTIST,TX,Level I,"118,934.00"
PROGRAMMER ANALYST,VA,Level II,"54,267.00"
SOFTWARE ENGINEER,CA,Level I,"102,149.00"
PROGRAMMER ANALYST,OH,Level II,"69,826.00"
SOFTWARE DEVELOPER,TX,Level I,"56,680.00"
NEUROSURGEON,NY,Level IV,"223,600.00"
DESIGN ARCHITECTURE 2,PA,Level I,"48,922.00"
SOFTWARE ENGINEER,MI,Level II,"70,304.00"
MULTIMEDIA ARTIST,NY,Level II,"59,405.00"
PROGRAMMER ANALYST,NY,Level I,"64,813.00"
TEST ENGINEER,MN,Level III,"93,496.00"
QA CONSULTANT,WA,Level IV,"105,643.00"
PROGRAMMER ANALYST,TX,Level II,"72,800.00"
QUALITY ANALYST,GA,Level II,"74,734.00"
RESEARCH ASSOCIATE,TX,Level II,"32,302.00"
PROGRAMMER ANALYST,NY,Level II,"86,653.00"
ETL IBM DATASTAGE DEVELOPER,MI,Level III,"95,805.00"
SOFTWARE ENGINEER,GA,Level II,"82,098.00"
APP PROGRAMMER/DEVELOPER,WA,Level II,"112,549.00"
SYSTEMS REQUIREMENT ENGINEER,CA,Level III,"117,270.00"
SENIOR ORACLE FUSION ENGINEER,FL,Level IV,"87,859.00"
SOFTWARE ENGINEER (3),CA,Level III,"107,390.00"
SR. DIRECTOR OF TECHNOLOGY SOLUTIONS,WA,Level III,"134,784.00"
SOFTWARE DEVELOPER,GA,Level II,"82,098.00"
POST-DOCTORAL RESEARCHER,NC,Level II,"49,462.00"
VICE PRESIDENT OF ENGINEERING,CA,Level IV,"227,240.00"
PROJECT SCIENTIST I,CO,Level IV,"77,709.00"
GLOBAL SOLUTIONS SENIOR ASSOCIATE 1615.33450,CA,Level II,"98,363.00"
MEMBER OF TECHNICAL STAFF (SOFTWARE ENGINEER),CA,Level III,"133,016.00"
RESEARCH FELLOW,MA,Level I,"51,210.00"
SOFTWARE ENGINEER,WA,Level I,"93,038.00"
SOFTWARE ENGINEER,CA,Level I,"88,733.00"
SENIOR SOLUTIONS CONSULTANT,NY,Level III,"115,086.00"
SENIOR SOFTWARE ENGINEER,DE,Level II,"84,406.00"
SYSTEM ADMIN,VA,Level II,"54,413.00"
SOFTWARE ENGINEER,TX,Level I,"65,666.00"
SOFTWARE ENGINEER,TX,Level I,"65,666.00"
SOFTWARE ENGINEER,TX,Level I,"65,666.00"
SOFTWARE DEVELOPER,TX,Level I,"65,666.00"
SOFTWARE DEVELOPER,TX,Level I,"65,666.00"
SR. EQUIPMENT ENGINEER,OR,Level III,"86,778.00"
SOFTWARE DEVELOPER,TX,Level I,"65,666.00"
CHANNEL MANAGEMENT SENIOR ANALYST,NC,Level II,"68,557.00"
SOFTWARE ENGINEER,MI,Level II,"78,874.00"
SOFTWARE DEVELOPER,TX,Level I,"65,666.00"
"DESIGNER I, ARCHITECTURE",NJ,Level II,"48,568.00"
SOFTWARE DEVELOPER,TX,Level I,"65,666.00"
SOFTWARE ENGINEER,TX,Level I,"65,666.00"
SOFTWARE DEVELOPER,MA,Level I,"67,829.00"
SOFTWARE DEVELOPER,TX,Level I,"65,666.00"
SOFTWARE DEVELOPER,TX,Level I,"65,666.00"
SOFTWARE DEVELOPER,TX,Level I,"65,666.00"
PROJECT DESIGNER,CA,Level I,"40,810.00"
SOFTWARE ENGINEER,TX,Level I,"65,666.00"
SOFTWARE ENGINEER,TX,Level I,"65,666.00"
SOFTWARE ENGINEER,TX,Level I,"65,666.00"
SOFTWARE ENGINEER,TX,Level I,"65,666.00"
SOFTWARE ENGINEER,TX,Level I,"65,666.00"
SOFTWARE DEVELOPER,TX,Level II,"83,970.00"
DESIGNER,NY,Level II,"52,083.00"
SOFTWARE DEVELOPER,MA,Level II,"83,970.00"
SOFTWARE DEVELOPER,TX,Level II,"83,970.00"
SOFTWARE DEVELOPER,TX,Level II,"83,970.00"
SOFTWARE DEVELOPER,TX,Level I,"65,666.00"
POSTDOCTORAL RESEARCH ASSOCIATE,NE,Level I,"46,072.00"
PROCESS ENGINEER,KY,Level I,"58,427.00"
JAVA DEVELOPER,MA,Level II,"84,115.00"
JAVA DEVELOPER,MA,Level II,"70,616.00"
PROGRAMMER ANALYST,NY,Level II,"67,018.00"
PROFESSIONAL RESEARCH ASSISTANT,CO,Level I,"37,482.00"
SOFTWARE DEVELOPER,TX,Level II,"90,646.00"
STAFF SOFTWARE ENGINEER,WA,Level IV,"134,618.00"
SOFTWARE DEVELOPER,IN,Level III,"80,808.00"
SENIOR SOFTWARE ENGINEER,CA,Level IV,"157,706.00"
OKTA DEVELOPER,TX,Level II,"93,538.00"
RESIDENT PHYSICIAN,MA,Level III,"63,669.00"
RESIDENT PHYSICIAN,MA,Level III,"63,669.00"
SOFTWARE DEVELOPER,IN,Level III,"80,808.00"
SENIOR SOFTWARE ENGINEER,CA,Level IV,"155,147.00"
SOFTWARE ENGINEER 1615.7137,CA,Level II,"109,242.00"
PRODUCER ORIGINATION CONTRACT SPECIALIST AND ANALYTICS,IL,Level III,"52,978.00"
SR SOFTWARE ENGINEER,MI,Level III,"96,470.00"
RESEARCH ASSOCIATE,FL,Level I,"36,317.00"
RESIDENT PHYSICIAN,MA,Level III,"63,699.00"
SR SOFTWARE ENGINEER,MI,Level II,"78,874.00"
CLINICAL PROFESSOR,CA,Level II,"84,630.00"
ASSISTANT PROFESSOR,TX,Level I,"50,330.00"
SOFTWARE APPLICATION ANALYST,MD,Level II,"80,704.00"
SENIOR SOFTWARE ENGINEER,CA,Level IV,"155,106.00"
SR. DIRECTOR OF TECHNOLOGY SOLUTIONS,CA,Level III,"157,726.00"
INDUSTRIAL ENGINEER,CA,Level IV,"141,773.00"
ASSOCIATE,FL,Level II,"64,085.00"
TECHNICAL PROJECT MANAGER,TX,Level IV,"116,854.00"
SENIOR ASSOCIATE,NJ,Level II,"93,746.00"
ORACLE BI APPLICATION DEVELOPER,MA,Level III,"103,501.00"
SOLUTIONS ARCHITECT,TX,Level II,"75,733.00"
"DIRECTOR, IT SOLUTIONS",TX,Level IV,"116,854.00"
SR. SOFTWARE QUALITY ASSURANCE ENGINEER,SC,Level III,"91,707.00"
BIG DATA AND CLOUD DATA ENGINEER,NC,Level III,"99,029.00"
SOFTWARE ARCHITECT,TX,Level II,"91,915.00"
BUSINESS ANALYST,FL,Level II,"66,269.00"
BUSINESS ANALYST,DC,Level II,"88,837.00"
BUSINESS ANALYST,VA,Level II,"88,837.00"
SOFTWARE QUALITY ASSURANCE TESTING LEAD,WI,Level III,"71,698.00"
SOFTWARE ENGINEER,IA,Level III,"88,982.00"
"CHIEF ADMINISTRATIVE OFFICER, E-COMMERCE",IL,Level II,"158,246.00"
"VICE PRESIDENT, GLOBAL COMMUNICATIONS",NY,Level IV,"233,938.00"
JAVA DEVELOPER,TX,Level II,"85,467.00"
SOFTWARE DEVELOPMENT ENGINEER II,CA,Level II,"121,077.00"
SYSTEMS ENGINEER/JAVA,MA,Level I,"59,925.00"
DIRECTOR,TX,Level II,"135,117.00"
SR STANDARDS GOVERNANCE ADVISOR,CT,Level IV,"125,819.00"
SR. TECHNICAL ANALYST,GA,Level II,"84,240.00"
SOFTWARE DEVELOPMENT ENGINEER,NJ,Level I,"75,130.00"
SOFTWARE DEVELOPMENT ENGINEER,WA,Level III,"133,806.00"
IT APPLICATION DEVELOPER III,TN,Level IV,"98,010.00"
SOFTWARE ENGINEER,TX,Level II,"88,483.00"
SOFTWARE ENGINEER,CA,Level II,"99,320.00"
SOFTWARE ENGINEER,KY,Level I,"53,602.00"
SOFTWARE DEVELOPER (ETL),TN,Level III,"79,934.00"
"ANALYST, IT RISK MANAGEMENT AND CONTROLS [15-1199.02]",WA,Level II,"74,048.00"
JAVA DEVELOPER,DC,Level II,"93,933.00"
PROGRAMMER ANALYST,AR,Level III,"69,222.00"
SOFTWARE ENGINEER,SC,Level II,"64,938.00"
PRODUCT MANAGER,CA,Level II,"89,149.00"
DISTRIBUTION PLANNING MANAGER,NY,Level I,"81,702.00"
PROGRAMMER ANALYST,AL,Level I,"51,230.00"
DESIGN ENGINEER,MI,Level I,"66,394.00"
ASSISTANT PROFESSOR,CO,Level I,"31,190.00"
SENIOR COMMODITY BUYER,MI,Level I,"71,011.00"
"MANAGER, STRATEGIC SOURCING",IL,Level II,"82,597.00"
DEVELOPER SENIOR,VA,Level II,"88,878.00"
PROGRAMMER ANALYST,AR,Level III,"69,222.00"
SAP TECHNICAL ARCHITECT,WI,Level IV,"100,110.00"
PROGRAMMER ANALYST,AR,Level III,"76,294.00"
QA LEAD ENGINEER,TX,Level II,"85,197.00"
MATH TEACHER,AR,Level I,"39,440.00"
ASSISTANT ADJUNCT PROFESSOR,CA,Level I,"63,630.00"
SENIOR DATA ARCHITECT,MA,Level IV,"127,421.00"
"SR. ASSOCIATE, CONSULTING",NY,Level II,"95,160.00"
MOBILE DEVELOPER,MA,Level I,"68,390.00"
"SENIOR MANAGER, APPLICATION ARCHITECT",MN,Level IV,"108,264.00"
SENIOR SOFTWARE ENGINEER,CA,Level IV,"127,608.00"
"ENGINEERING ARCHITECT (ENGINEERING SYSTEMS ADMIN, STAFF)",CA,Level III,"142,938.00"
CUSTOM ANALYTICS MANAGER,AZ,Level III,"75,275.00"
PROGRAMMER ANALYST,IA,Level III,"74,110.00"
JAVA DEVELOPER,IA,Level III,"74,110.00"
POSTDOCTORAL FELLOW,TX,Level I,"40,602.00"
COMPUTER  TEACHER,AR,Level I,"39,440.00"
COMPUTER SCIENTIST,CA,Level I,"55,744.00"
GEOLOGIST,TX,Level I,"71,968.00"
MECHATRONICS ENGINEER,CA,Level II,"96,429.00"
SYSTEM ADMINISTRATOR,FL,Level I,"56,576.00"
SOFTWARE ENGINEER,FL,Level I,"55,390.00"
DATABASE ADMINISTRATOR,FL,Level I,"51,917.00"
QUALITY ASSURANCE ANALYST,FL,Level I,"35,859.00"
PROGRAMMER ANALYST,FL,Level I,"59,280.00"
PROGRAMMER ANALYST,FL,Level I,"59,280.00"
PROGRAMMER ANALYST,FL,Level I,"59,280.00"
PROGRAMMER ANALYST,FL,Level I,"59,280.00"
PROGRAMMER ANALYST,FL,Level I,"59,280.00"
SOFTWARE ENGINEER,FL,Level I,"55,390.00"
SOFTWARE ENGINEER,FL,Level I,"55,390.00"
SOFTWARE ENGINEER,FL,Level I,"55,390.00"
SOFTWARE ENGINEER,FL,Level I,"55,390.00"
PROGRAMMER ANALYST,FL,Level I,"59,280.00"
PROGRAMMER ANALYST,FL,Level I,"59,280.00"
PROGRAMMER ANALYST,FL,Level I,"59,280.00"
PROGRAMMER ANALYST,FL,Level I,"59,280.00"
SOFTWARE ENGINEER,FL,Level I,"55,390.00"
PROGRAMMER ANALYST,FL,Level I,"59,280.00"
PROGRAMMER ANALYST,FL,Level I,"59,280.00"
DATABASE ADMINISTRATOR,FL,Level I,"51,917.00"
SYSTEM ADMINISTRATOR,FL,Level I,"56,576.00"
QUALITY ASSURANCE ANALYST,FL,Level I,"35,859.00"
QUALITY ASSURANCE ANALYST,FL,Level I,"35,859.00"
RESEARCH TECHNICIAN,PA,Level I,"30,514.00"
PROGRAMMER ANALYST,FL,Level I,"59,280.00"
PROGRAMMER ANALYST,FL,Level I,"59,280.00"
PROGRAMMER ANALYST,FL,Level I,"59,280.00"
SOFTWARE ENGINEER,FL,Level I,"55,390.00"
SOFTWARE ENGINEER,FL,Level I,"55,390.00"
SOFTWARE ENGINEER,FL,Level I,"55,390.00"
PROGRAMMER ANALYST,MN,Level I,"56,285.00"
SOFTWARE ENGINEER,CA,Level II,"122,533.00"
BUSINESS ANALYST,FL,Level I,"45,760.00"
BUSINESS ANALYST,FL,Level I,"45,760.00"
COMPUTER SYSTEMS ANALYST,AZ,Level III,"91,458.00"
POSTDOCTORAL ASSOCIATE,CT,Level I,"41,829.00"
